Item,Market,Order ID
"Creamy Whole Milk Orange Blossom Honey, 4.9 oz",SF,4
"Shredded Chicken, 12oz",LA,4
Cabernet Sauvignon Estate Bottle 2018 Spain (21+),SF,4
"Great Northern Beans, 15 oz",LA,4
"Olive Oil Virgin & Refined Blend, 16 oz",SF,4
"Homestyle Savory Chicken Bone Broth, 14 oz",SF,4
"Grass Fed Milk with Rice Crunch Chocolate Bar, 2.65 oz",LA,4
"Creamy Whole Milk Mango Passion Fruit Yogurt, 5.6 oz",LA,4
"Grass Fed Ribeye, 10 oz",LA,4
"Olive Tapenade, 7 oz",LA,4
"Homestyle Savory Chicken Bone Broth, 14 oz",EB,4
"Banana Walnut Chocolate Chip Muffin, 1 each",LA,4
"Bay Leaf, .25 oz",EB,4
"Oregano, 0.5 oz",EB,3
"Almond Flour, 16 oz",SF,3
"Black Lentils, 26 oz",EB,3
"Plain Yogurt, 4.75 oz",LA,3
"Midnight Moon Aged Cheese, 7 oz",SF,3
"Organic Almond Milk Concentrate Nutbase, 15 oz",SF,3
"Ricks Picks The People's Pickle, 24 oz",EB,3
"Mexican Style Chorizo, 16 oz",EB,3
"All Natural Dishwasher Soap, 16 oz",EB,3
"Black Coffee Cold Brew Concentrate, 32 oz",EB,3
"Bucatini, 16 oz",SF,3
"Mexican Sprite, 12 oz",SF,3
"Alaskan Halibut Fillet Skin Off, 16 oz",EB,3
"Buffalo Kale Chips, 4 oz",EB,3
"Midnight Moon Aged Cheese, 7 oz",EB,3
"Blueberry Blast Cereal, 7oz",LA,3
"Peppermint + Charcoal Whitening Antiplaque Toothpaste, 5.25 oz",LA,3
"Buffalo Kale Chips, 4 oz",SF,3
"1:1 Gluten Free Baking Flour, 16 oz",EB,3
"Zhoug Hummus, 9 oz",SF,3
"Raw Cashew Pieces, 9 oz",LA,3
"Matcha Powder Green Tea, 3 oz",EB,3
Pinot Grigio Della Venezie 2020 IT (21+),SF,3
"Pine Nuts, 7 oz",LA,3
"Maui Onion Potato Chips, 8 oz",LA,3
"Pine Nuts, 7 oz",EB,3
"Pickled Sushi Ginger, 6.7 oz",EB,3
"Beef Meatballs, 5 count",EB,3
"Butter Croissant, 1 each",LA,3
"Acorn Squash, 1 each",LA,3
"Acorn Squash, 1 each",SF,3
"Better than Bouillon Roasted Beef Base, 8 oz",LA,3
"Pickled Cucumbers with Dill, 24 oz",LA,3
"Phat Beets Aromatic Pickled Beets, 15 oz",SF,3
"Onion Powder, 1.5 oz",EB,3
"Petrale Sole Fillet, 16 oz",SF,3
"Petrale Sole Fillet, 16 oz",EB,3
"Reusable Clear Stand Up Mini Bag, 1 each",LA,3
"Beachwood Whole Bean Coffee, 12 oz",SF,3
"White Cheddar Popcorn, 4 oz",LA,3
"Orange Plus All Purpose Cleaner, 16 oz",EB,3
"Beachwood Whole Bean Coffee, 12 oz",EB,3
"Aged Emmi Gruyere, 7 oz",SF,3
"Vodka Sauce, 24 oz",EB,3
"Peppermint + Charcoal Whitening Antiplaque Toothpaste, 5.25 oz",SF,3
"Naturals Goddess Dressing, 8 oz",SF,3
"Reusable Clear Snack Bag, 1 each",LA,3
"Milk Hazelnut Chocolate Bar 32%, 6.35 oz",SF,3
"Oxygen Brightener, 2 lb",EB,3
"Orzo Salad, 16oz",LA,3
"Orzo Salad, 16oz",EB,3
"Organic Hearty Rustic Italian Soup, 14 oz",LA,3
"Refried Black Beans, 15 oz",EB,3
"Bourbon Vanilla Coconut Yogurt, 5 oz",LA,3
"Original Lotus Chips, 2 oz",EB,3
"Organic Light Roast Creamy Peanut Butter, 16 oz",SF,3
"Bamboo Cotton Swabs, 200 count",EB,3
"Black Pepper Medium Ground, 1 oz",LA,3
"Boneless Choice Ribeye, .75 Lb",EB,3
"Artisan Ghee, 8 oz",EB,3
"Avocado Ranch Dressing, 10 oz",EB,3
"Moroccan Mint Full-Leaf Green Tea, 4 oz",EB,3
"Backyard BBQ Potato Chips, 7 oz",EB,3
"Organic No-Chicken Noodle Soup- Low Fat, 14.1 oz",LA,3
"Bone Appetite Beef Bone Broth, 16 oz",EB,3
"Organic Whole Salted and Roasted Cashews, 9 oz",EB,3
"Organic Whole Oat Groats, 23 oz",SF,3
"Bamboo Charcoal Toothbrush, 1 each",EB,3
"Multigrain Flakes, 16 oz",SF,3
"Premium Unsweetened Coconut Cream, 5.4 oz",LA,3
"Baking Soda, 3 oz",SF,3
"Organic Pink Lady Apple Kombucha, 16 oz",SF,3
"Blueberry Lavender Coconut Yogurt, 1 each",LA,3
"Organic Pumpkin Puree, 15 oz",EB,3
"Mushroom Base, 8 oz",EB,3
"Pumpkin Seed Basil Pesto, 12oz",LA,3
"Probiotic Vanilla Goat Milk Yogurt, 4.75 oz",LA,3
"Organic Sour Cherry Jam, 13 oz",LA,3
"Organic Gingerade Kombucha, 16 oz",EB,3
"Oxygen Brightener, 2 lb",LA,3
"Passionfruit Lemongrass Kombucha, 16oz",SF,3
"Vegan Truffle Mozzarella, 8 oz",EB,3
"Reusable Clear Stand Up Mid Bag, 1 each",EB,3
"Very Berry Mix, 7 oz",SF,3
"White Turkish Figs, 11 oz",SF,3
"Bake Rise Double Acting Baking Powder, 3 oz",LA,3
"Minestrone, 1 portion",EB,3
"Parma Kale Chips, 4 oz",LA,3
"Minestrone, 1 portion",SF,3
"Apple Cider Vinegar, 16 oz",SF,3
"Mini Marshmallow Bits, 3 oz",LA,3
"Mini Marshmallow Bits, 3 oz",SF,3
"Mini Peanut Butter Cups, 12 oz",EB,3
"Pomegranate Molasses- Premium, 12 oz",LA,3
"Very Berry Mix, 7 oz",EB,3
"Paprika, 1.5 oz",LA,3
"Red Lentils, 26 oz",EB,3
"Vermont Peppermint Magic Castile Liquid Soap, 8 oz",LA,3
"Mini Pieces, 12 oz",SF,3
"Republic Darjeeling Full-Leaf Black Tea, 4 oz",EB,3
"Organic Cashew Milk Concentrate Nutbase, 15 oz",LA,3
"Organic Coco Aminos, 10oz",SF,3
"Pain D'Epi Loaf (not available on Tuesdays), 1 each",SF,3
"Bamboo Paddle Hairbrush, 1 each",SF,3
"Apricot Preserves, 13 oz",LA,3
"Whole Artichoke Hearts, 9.9 oz",LA,3
"Aromatic Soy Sauce, 1 each",SF,3
"Brown Butter Chocolate Chip Cookie, 1 each",LA,3
"Refried Black Beans, 15 oz",LA,3
"Bamboo Cotton Swabs, 200 count",LA,3
"Oxygen Brightener, 2 lb",SF,3
"Artisan Bread Flour, 21 oz",EB,3
"Vanilla Bean Low Fat Greek Yogurt, 5.3 oz",SF,3
"Roasted Garlic Sauce, 24 oz",EB,3
"Crushed Red Pepper Flakes, 1.5 oz",EB,3
"Green Salsa, 16 oz",EB,3
"Concord Grape Juice, 32 oz",SF,3
"Sisal Kitchen Brush, 1 each",EB,3
"Tomato Sauce, 24 oz",EB,3
"Cranberry Cashew Chocolate Mix, 16 oz",EB,3
"Cranberry Cashew Chocolate Mix, 16 oz",SF,3
"Tomato Paste, 24.7 oz",SF,3
"Sisal Multipurpose Hand Brush, 1 each",EB,3
"Cranberry Nectar Juice, 32 oz",SF,3
"Cranberry, Cashew, & Pecan Granola, 8 oz",SF,3
"Skittles, 13 oz",EB,3
"Skittles, 13 oz",SF,3
"Sliced Almonds, 7 oz",LA,3
"Creamy Whole Milk Mango Passion Fruit Yogurt, 5.6 oz",SF,3
"Creamy Whole Milk Orange Blossom Honey, 4.9 oz",EB,3
"Creamy Whole Milk Peach Apricot Yogurt, 5.6 oz",EB,3
"Tomato Basil Pasta Sauce, 23.5 oz",LA,3
"Creamy Whole Milk Peach Apricot Yogurt, 5.6 oz",SF,3
"Creamy Whole Milk Pineapple Coconut Yogurt, 5.6 oz",EB,3
"Gochujang Fermented Chile Paste Concentrated, Medium Heat, 10 oz",LA,3
"Creamy Whole Milk Raspberry Blueberry Yogurt, 5.6 oz",LA,3
"Goat Gouda, 7 oz",LA,3
"Solid Seaweed Shampoo, 1 each",EB,3
"Gluten Free Tamari Soy Sauce, 10 oz",SF,3
"Gluten Free Tamari Soy Sauce, 10 oz",LA,3
"Gluten Free Tamari Soy Sauce, 10 oz",EB,3
"Crush & Brush Mint Toothpaste Tablets, 80 tablets",EB,3
"Silk Velvet Truffles, 4.2 oz",EB,3
"Silicone Bowl Covers, 6 pack",SF,3
"Silicone Bowl Covers, 6 pack",EB,3
"Hazelnut Spread with Cocoa and Milk, 9.52 oz",LA,3
"Serrano Tomatillo Roasted Tomato Salsa, 15.75 oz",EB,3
"Homestyle Savory Chicken Bone Broth, 14 oz",LA,3
"Turmeric, 2.47 oz",SF,3
"High Peaks Trail Mix, 16 oz",LA,3
"High Peaks Trail Mix, 16 oz",EB,3
"Citrus Hibiscus, 16 oz",LA,3
"Sesame Nori Seasoning, 1.75 oz",LA,3
"Citrus Hibiscus, 16 oz",SF,3
"Heirloom Soba Noodles, 16 oz",SF,3
"Tuna Ventresca in Olive Oil, 6.7 oz",EB,3
"Classic Milk Chocolate Bar, 6.35 oz",SF,3
"Classic Vegan Mayo, 12 oz",EB,3
"Hazelnut Spread with Cocoa and Milk, 9.52 oz",EB,3
"Tony's Dark Milk Pretzel Toffee Chocolate Bar 42%, 6.35 oz",LA,3
"Tuna Fillets with Garlic in Olive Oil, 6.7 oz",SF,3
"Short Rib Tortellini, 10 oz",SF,3
"Short Rib Tortellini, 10 oz (LA)",LA,3
"Coconola Grain Free Paleo Coconut Granola, 8 oz",LA,3
"Trail Mix, 16 oz",LA,3
"Coconut Bottle Cleaning Brush, 1 each",LA,3
"Traditional Kouign Amann, 1 each",SF,3
"Ground Korintje Cinnamon, 1.5 oz",LA,3
"Sichuan Chili Crisp, 6 oz",EB,3
"Sichuan Chili Crisp, 6 oz",LA,3
"Ground Cumin, 1 oz",SF,3
"Coconut Caramel Popcorn, 5.5 oz",LA,3
"Toma Cheese, 7 oz",LA,3
"Sour Gummy Worms, 13 oz",EB,3
"Chocolate & Vanilla Soap, 1 each",SF,3
"Ginger Boost Kombucha, 16 oz",EB,3
"Spirulina, 6oz",SF,3
"St Benoit Lemon Yogurt, 23oz",EB,3
"St Benoit Lemon Yogurt, 23oz",LA,3
"Fair Trade Powdered Sugar, 16 oz",EB,3
"Extra Virgin Olive Oil- 100% California, 25.4 oz",EB,3
"Sun Blossom, 16 oz",SF,3
"Sun Blossom, 16 oz",LA,3
"Stone Ground Miche, 1 each",SF,3
"Extra Fine Granulated Sugar, 16 oz",EB,3
"Sultana Raisins, 10 oz",LA,3
"Everything Puffed Kelp Chips, 3.5 oz",EB,3
"Dishmate Hypoallergenic Grapefruit Dish Soap, 8 oz",EB,3
"Everyday Sunscreen SPF 25, 2.7 oz",SF,3
"Strawberry Fennel Flower Kombucha, 16oz",SF,3
"Strawberry Fields Juice, 16 oz",EB,3
"English Breakfast Tea Loose Leaf, 4 oz",EB,3
"Strawberry Fields Juice, 16 oz",SF,3
"Sugar Free Mayonnaise, 12 oz",LA,3
"Strawberry Rose Coconut Yogurt, 1 each",LA,3
"Earl Grey Tea Loose Leaf, 4 oz",SF,3
"Earl Grey Tea Loose Leaf, 4 oz",LA,3
"Strawberry Rose Coconut Yogurt, 1 each",SF,3
"Strawberry Soda, 12.5 oz",EB,3
"Strawberry Yogurt, 4.75 oz",EB,3
"Dried Tart Cherries, 8 oz",EB,3
"Strawberry Yogurt, 4.75 oz",SF,3
"Dried Lemon Slices, 1.9 oz",EB,3
"Spirulina, 6oz",EB,3
"Feel Mo' Betta Double Shot, 4 oz",LA,3
"Spinach Artichoke Danish, 1 each",LA,3
"Dark Chocolate Covered Almonds, 11 oz",EB,3
"Ginger Ale 12 oz, 4 pack",EB,3
"Sourdough Sea Salt Crackers, 5 oz",EB,3
"Daily Light Conditioner- Sweet Pea, 16 oz",LA,3
"Thompson Raisins, 10 oz",LA,3
"Sparkling Water, 1 liter",LA,3
"Dark Almond Sea Salt 51%, 6.35 oz",LA,3
"Sparkling Water, 1 liter",SF,3
"Dark Brown Sugar, 30 oz",EB,3
"Dark Brown Sugar, 30 oz",SF,3
"Taco Seasoning, 1.5 oz",SF,3
"Frontier Co-Op Nutritional Yeast, 5 oz",SF,3
"Dark Chocolate Bar 70%, 6.35 oz",SF,3
"Fresh Unsweetened Almond Milk, 16 oz",EB,3
"Deep Dark Super Blackout Chocolate Bar, 2.65 oz",SF,3
"Fresh Honey Vanilla Almond Milk, 16 oz",SF,3
"Fresh Honey Vanilla Almond Milk, 16 oz",EB,3
"Dark Red Kidney Beans, 24 oz",EB,3
"French Vanilla Yogurt, 4.75 oz",EB,3
"Dark Red Kidney Beans, 24 oz",LA,3
"Dark Salted Almond Chocolate Bar, 2.82 oz",SF,3
"Four Fruits Preserves, 13 oz",LA,3
"De Cecco Linguine, 16 oz",EB,3
"Flax Seeds, 9 oz",SF,3
"Decaf Hunky Dory Whole Bean, 12 oz",LA,3
"Fingerling Potato Halves with Rosemary, 17 oz",EB,3
"Spinach & Ricotta Ravioli, 12 oz",LA,3
"Honey Rye Porridge Loaf (not available on Tuesdays), 1 each",SF,3
"Sparkling Water- Tangerine, 8 pack",SF,3
"Cedar Spruce Baking Soda Free Deodorant Stick, 1.8 oz",EB,3
"Salted Chocolate Chip Cookie- Gluten Free, 1 each",LA,3
"Dried Currants, 10 oz",LA,3
"Lavender Laundry Powder, 2 lb",SF,3
"Lavender Laundry Powder, 2 lb",LA,3
"Salt Vinegar Grain-Free Veggie Chips, 8 oz",EB,3
Chardonnay Bourgogne Blanc Côte d'Auxerre 2018 France (21+),SF,3
"Lavender Coconut Milk Shampoo Bar, 4.5 oz",LA,3
"London Broil Roast Beef, 8 oz",SF,3
"Luau Honey BBQ Potato Chips, 7 oz",SF,3
"Laundry Detergent Sheets- Fragrance Free, 60 sheets",LA,3
"Salami, 1 each",LA,3
"Vanilla Bean French Pudding, 3.5 oz",EB,3
"Urfa Chili & Lemon Marinated Goat Cheese, 4 oz",LA,3
"California Orange Juice, 32 oz",LA,3
"Kurobuta Pork Gyoza, 1 dozen",LA,3
"Kosher Salt, 16 oz",LA,3
"Lundberg Wild Blend Rice, 13 oz",LA,3
"Roasted Unsalted Sunflower Seeds, 9 oz",EB,3
"Roasted Unsalted Cashew Butter, 12 oz",EB,3
"Lavender Lemonade, 16 oz",LA,3
"Lip to Lid Balmies- Of the Earth, 3 pack",SF,3
"Vegan Dish Block, 6 oz",LA,3
"Cayenne Pepper, 1.5 oz",LA,3
"Rosemary Mint Vanilla Shampoo, 16 oz",SF,3
"Rosemary Mint Vanilla Shampoo, 16 oz",EB,3
"Light Brown Sugar, 30 oz",LA,3
"Rotini, 8 oz",SF,3
"Castello Regio Taleggio, 7 oz",SF,3
"Vegan Chili, 1 portion",LA,3
"Limeade, 32 oz",EB,3
"Vegan Cheesecake Slice, 1 each",EB,3
"Rosemary Mint Vanilla Body Lotion, 16 oz",EB,3
"Lemon Artichoke Tapenade, 7 oz",LA,3
"Linguine, 16 oz",EB,3
"Lemon Rice, 8 oz",SF,3
"Hot Dog Buns, 6 count",EB,3
"Lemon Poppyseed Soap, 1 each",EB,3
"Rose Water, 20 oz",LA,3
"Lip to Lid Balmies- Of the Earth, 3 pack",EB,3
"Vanilla Cold Brew Concentrate, 32 oz",LA,3
"Vanilla Coconut French Rice Pudding, 3.5 oz",LA,3
"Vegan Denver Omelette Breakfast Burrito, 1 each",SF,3
"Rosemary, 1 bunch",SF,3
"Jalapeno Lime Grain-Free Veggie Chips, 8 oz",SF,3
"Seasonal Mix Flower Bouquet, 1 each",LA,3
"Italian Seasoning, 0.5 oz",SF,3
"Jalapeno Lime Grain-Free Veggie Chips, 8 oz",LA,3
"Roasted Tomato Habanero Salsa, 15.75 oz",EB,3
"Chicken Tortilla Soup, 1 portion",LA,3
"Cacao Living Coconut Yogurt, 8 oz",EB,3
"Vegan Lemon Garlic Chicken, 8 oz",LA,3
"Roasted Maple Glazed Mixed Nuts, 8 oz",LA,3
"Maple Pecan Butter, 12 oz",LA,3
"Chicken Noodle Soup, 1 portion",SF,3
"Italian Black Truffle Marinated Goat Cheese, 4 oz",EB,3
"Chicken Noodle Soup, 1 portion",LA,3
"Sea Salt Flakes, 4 oz",SF,3
"Vegan Gummy Bears, 6 oz",EB,3
"Jade Pearl Rice, 13 oz",EB,3
"Jelly Beans, 11 oz",EB,3
"Unsalted Butter, 1 lb",LA,3
"Marinara Sauce, 16 oz",LA,3
"Unsweetened Ketchup, 11.3 oz",LA,3
"Vegan Mozzarella Cheese, 8 oz",SF,3
"Ketchup, 12 oz",SF,3
"House Napa Cabbage Vegan Kimchi, 16 oz",LA,3
"Jumbo Green Cardamom, 1.25 oz",EB,3
"Cacao Crunch Cereal, 7oz",EB,3
"Sugar Free Mayonnaise, 12 oz",EB,2
"Strawberry Soda, 12.5 oz",LA,2
"Swedish Dishcloth Hearts, 1 each",SF,2
"Zhong Sauce, 6 oz",EB,2
"Sugar Cookie Mix, 15 oz",SF,2
"Spearmint Whitening Antiplaque Toothpaste, 5.25 oz",SF,2
"Vegan Maple Turkey, 8 oz",EB,2
"Rose Bath Bomb, 3 each",SF,2
"Rosemary Garlic Crackers, 5 oz",EB,2
"Polenta, 22 oz",LA,2
"Spearmint Whitening Antiplaque Toothpaste, 5.25 oz",LA,2
"Rosemary Mint Vanilla Conditioner, 16 oz",SF,2
"Swedish Dishcloth Lemons and Limes, 1 each",SF,2
"Sugar Cookie Mix, 15 oz",LA,2
"Swedish Dishcloth- Cactus, 1 each",LA,2
"Sweet Basil Leaf, 0.6 oz",SF,2
"Vegan Maple Turkey, 8 oz",SF,2
"Swedish Dishcloth Hearts, 1 each",LA,2
"Rosemary Mint Vanilla Conditioner, 16 oz",EB,2
"Sweet Grapefruit Candle, 7.2 oz",EB,2
"Pork Tenderloin, 16oz",SF,2
"Sweetened Dried Mango, 5 oz",LA,2
"Vegan Dish Block, 6 oz",EB,2
"Swedish Dishcloth Cherries, 1 each",SF,2
"St Benoit Tcho Chocolate Pots de Creme, 1 each",LA,2
"Spring Water, 1 liter",EB,2
"Reusable Amethyst Sandwich Bag, 1 each",LA,2
"Wild Seaweed Sea Soap, 4.5 oz",EB,2
"Year of the Dog Hot Thai Chile Pineapple Hot Sauce, 5 oz",SF,2
"Roasted Unsalted Sunflower Seeds, 9 oz",LA,2
"Rich Body Balm- Kumari, 2 oz",SF,2
"Stainless Steel Tea Infuser, 2""",LA,2
"Vegan Denver Omelette Breakfast Burrito, 1 each",EB,2
"Stone Ground Miche, 1 each",EB,2
"Zeroast Villaricca, 12oz",LA,2
"Sundried Tomatoes in Olive Oil, 7.85 oz",EB,2
"Ricks Picks The People's Pickle, 24 oz",LA,2
"Yellowfin Tuna Steak (Sushi Grade), 16 oz",SF,2
"Vegan Roast Beef, 8 oz",SF,2
"Rio Habanero Potato Chips, 7 oz",SF,2
"Vegan Stain Remover Bar, 1 each",EB,2
"Roasted Maple Glazed Mixed Nuts, 8 oz",SF,2
"Surprise Print/Black Washable Sponge, 1 pack",SF,2
"Swedish Dishcloth Avocados, 1 each",LA,2
"Reusable Jade Sandwich Bag, 1 each",LA,2
"Strawberry Preserve, 10 oz",SF,2
"Strawberry Chocolate Cocoa Disk, 4 oz",LA,2
"Strawberry Lemonade, 32 oz",LA,2
"Wild Blueberry Muffin, 1 each",SF,2
"Surprise Print/Black Washable Sponge, 1 pack",EB,2
"Sundried Tomatoes in Olive Oil, 7.85 oz",SF,2
"Vegan Roast Beef, 8 oz",EB,2
"Reusable Silicone Pocket, 2 pack",LA,2
"Rooibos Tea, 4 oz",LA,2
"Superdark Crisp Mint Blackout Chocolate Bar, 2.65 oz",EB,2
"Strawberry Fields Juice, 16 oz",LA,2
"Vegan Gummy Bears, 6 oz",LA,2
"Squid Ink Tonnarelli Pasta, 16 oz",EB,2
"Unrefined Toasted Sesame Oil, 8 oz",EB,2
"Tahini, 16 oz",EB,2
"Vermont 2-yr Aged Cheddar, 7 oz",LA,2
"Sea Salt Flakes, 4 oz",EB,2
Sauvignon Blanc Quivira Sonoma 2019 CA (21+),EB,2
"White Wine Vinegar, 16 oz",EB,2
"Sightglass Owl's Howl Espresso Whole Bean, 12 oz",EB,2
"Sauerkraut, 25 oz",SF,2
"Satin Creme Cake, 16 oz",LA,2
"Roasted Garlic Sauce, 24 oz",SF,2
"White Wine Vinegar, 16 oz",LA,2
"White Wine Vinegar, 16 oz",SF,2
"Vermont Peppermint Magic Castile Liquid Soap, 8 oz",SF,2
"Sardines in Olive Oil A La Antigua Skin On, 6.7 oz",LA,2
"Whole Artichoke Hearts, 9.9 oz",EB,2
"Vegetable Madras Curry, 13 oz",SF,2
"Tony's Dark Milk Pretzel Toffee Chocolate Bar 42%, 6.35 oz",EB,2
"Tongue Scraper, 2 pack",SF,2
"Tongue Scraper, 2 pack",LA,2
"Tomato Sauce, 8 oz",EB,2
"Simply Pesto Traditional Basil Pesto Sauce, 6.35 oz",EB,2
"Trail Mix, 16 oz",EB,2
"Shortbread Cookies, 20 cookies",LA,2
"Tahini, 16 oz",LA,2
"Raspberry Lemonade, 32 oz",SF,2
"Unpaper Towels- Rainbow, 6 pack",EB,2
"Raw Cashew Pieces, 9 oz",SF,2
"Unfiltered Apple Juice, 1.5 liter",LA,2
"Raw Cashew Pieces, 9 oz",EB,2
"Seeded Buckwheat Gluten Free Sourdough Bread Loaf, 1 each",SF,2
"Sea Salt, 4 oz",EB,2
"Vita-Grain Active Dry Yeast, 2 oz",SF,2
"Unsalted Sun-dried Tomatoes, 3 oz",LA,2
"Turmeric and Cranberry Scrub, 2.5 oz",LA,2
"Rao's Homestyle Italian Sausage and Mushroom Sauce, 24 oz",SF,2
"Unsalted Sun-dried Tomatoes, 3 oz",SF,2
"Sesame Nori Seasoning, 1.75 oz",SF,2
"Unsweetened Black Tea, 1 liter",EB,2
"Shampoo Bar Grapefruit and Mint for Hair Loss, 1 each",SF,2
"Red Enchilada Sauce, 15 oz",EB,2
"Ras El Hanout, 2 oz",EB,2
"Tuna Fillets with Garlic in Olive Oil, 6.7 oz",EB,2
"Raos Homestyle Bolognese Sauce, 24 oz",SF,2
"Queso Fresco, 7 oz",EB,2
"Pure Matcha, 40g",SF,2
"Sisal Kitchen Brush- Refill Head, 1 each",LA,2
"Tigerwalk Espresso Ground Coffee, 12 oz",EB,2
"Premium Mixers Mediterranean Tonic Water, 4 x 6.8 oz",SF,2
"Vanilla Extract, 2 oz",LA,2
"Vanilla Extract, 2 oz",SF,2
"Rubbed Sage Leaf, 0.6 oz",EB,2
"Toma Cheese, 7 oz",EB,2
"Sourdough Pretzel Nuggets, 6 oz",LA,2
"Sourdough Sea Salt Crackers, 5 oz",SF,2
"Whole Grain Dijon Mustard, 7.3 oz",LA,2
"Thyme, 0.6 oz",SF,2
"Tomato Sauce, 24 oz",SF,2
"Thyme, 0.6 oz",EB,2
"Sparkling Mineral Water- 12 oz, 12 pack",LA,2
"Sparkling Natural Mineral Water, 25.3 oz",LA,2
"Sparkling Spring Water, 17 oz",EB,2
"Sparkling Spring Water, 17 oz",LA,2
"Vegan Chili Oil Sauce, 7.75 oz",EB,2
"Tahini, 16 oz",SF,2
"Rotini, 8 oz",EB,2
"Vegan Truffle Mozzarella, 8 oz",SF,2
"Refined Coconut Oil, 23 oz",LA,2
"Vanilla Coconut French Rice Pudding, 3.5 oz",SF,2
"Solid Seaweed Conditioner, 1 each",EB,2
"Pure Coconut Yogurt, 8 oz",SF,2
"Red Tart Cherry Juice, 32 oz",LA,2
"Tomato Paste, 24.7 oz",LA,2
Pumpkinhead Wheat Ale (21+),SF,2
"Whole Branzino, 1 lb",EB,2
"Sisal Multipurpose Hand Brush, 1 each",LA,2
"Salted Caramel Truffles, 4.2 oz",LA,2
"Tomato Paste, 24.7 oz",EB,2
"Vanilla Bean Low Fat Greek Yogurt, 5.3 oz",LA,2
"Salt Vinegar Grain-Free Veggie Chips, 8 oz",SF,2
"Sliced Bamboo Shoots, 14 oz",EB,2
"Sliced Bamboo Shoots, 14 oz",LA,2
"Whole Chocolate Milk, 1 quart",SF,2
"Reduced Sodium Gluten Free Soy Sauce, 10 oz",SF,2
"Vanilla Coconut French Rice Pudding, 3.5 oz",EB,2
"Probiotic Vanilla Goat Milk Yogurt, 4.75 oz",EB,2
"Probiotic Plain Goat Milk Yogurt, 4.75 oz",LA,2
"Rainbow Sprinkles, 3 oz",EB,2
"Marcona Almonds, 4.5 oz",SF,2
"Fresh Tomato & Basil Sauce, 16 oz",EB,2
"Immuni-C Supershot, 2 oz",EB,2
"Italian Seasoning, 0.5 oz",EB,2
"Italian Seasoning, 0.5 oz",LA,2
"Chocolate Covered Cherries, 11 oz",EB,2
"Chili con Queso Potato Chips, 7 oz",SF,2
"Chili con Queso Potato Chips, 7 oz",LA,2
"Kosher Dill Relish, 16 oz",EB,2
"Kosher Salt, 16 oz",SF,2
L'Aureate Russian River Valley 2020 CA (21+),EB,2
"Chili Powder Blend, 1.5 oz",LA,2
"Chili Powder Blend, 1.5 oz",EB,2
"Laundry Detergent Sheets- Ocean Breeze, 60 sheets",LA,2
"Laundry Detergent Sheets- Ocean Breeze, 60 sheets",SF,2
"Chili Pepper Puffed Kelp Chips, 3.5 oz",EB,2
"Lavender Bath and Body Soap, 4 oz",SF,2
"Chile Con Queso, 16 oz",SF,2
"Chicken and Spinach Ravioli, 11.5 oz",SF,2
Chianti Colli Senesi Tuscany 2018 Italy (21+),EB,2
"Cherry Almond Swirl Soap, 1 each",SF,2
"Cherry Almond Swirl Soap, 1 each",LA,2
"Italian Black Truffle Marinated Goat Cheese, 4 oz",LA,2
"Chocolate Covered Cherries, 11 oz",SF,2
"Lemon Curd, 13 oz",LA,2
"Cinnamon Maca Seasoning, 1.75 oz",SF,2
"Clove Powder, 1.5 oz",LA,2
"Half Gallon Bag- Clear, 1 each",SF,2
"Classic Vinaigrette Salad Dressing and Marinade, 12.5 oz",SF,2
"Harissa Sauce, 10 oz",SF,2
"Hawaiian Healer Double Shot, 4 oz",LA,2
"Hawaiian Healer Double Shot, 4 oz",SF,2
"Classic Vegan Mayo, 12 oz",LA,2
Heirloom Blend Dry Cider (21+),SF,2
"Hibiscus Flower, 2.2 oz",SF,2
"Home Style Gravy, 16 oz",EB,2
"Home Style Gravy, 16 oz",LA,2
"Hominy, 30 oz",EB,2
"Classic Grass Fed Milk Chocolate Bar, 2.65 oz",SF,2
"Honey Almond Nougat Chocolate Bar, 6.35",EB,2
"Hot Italian Sausage, 4 count",SF,2
"Citrus Sunrise Kombucha, 16 oz",EB,2
"Hot Sauce, 5 oz",LA,2
"Cinnamon Sticks, 1.5 oz",SF,2
"Cinnamon Sticks, 1.5 oz",EB,2
"Cherry Almond Coffee Cake, 1 each",SF,2
"Cheesecloth, 1 each",SF,2
"Ground Turmeric Root, 1.5 oz",LA,2
"Mango Shampoo Bar for Dry Hair, 1 each",SF,2
"California Extra Virgin Avocado Oil, 8.45 oz",SF,2
"Marinara Sauce, 16 oz",SF,2
"California Extra Virgin Avocado Oil, 8.45 oz",LA,2
"Marinara Sauce, 24 oz",LA,2
"California Extra Virgin Avocado Oil, 8.45 oz",EB,2
"Maui Onion Potato Chips, 8 oz",SF,2
"Mayonnaise, 12 oz",SF,2
"Medium Beeswax Food Wraps, 3 pack",LA,2
"Cacao Nibs, 8oz",EB,2
"Cacao Living Coconut Yogurt, 8 oz",SF,2
"Mexican Spiced Hot Chocolate Kit, 5-6 servings",LA,2
"Cacao Crunch Cereal, 7oz",SF,2
"Cacao Crunch Cereal, 7oz",LA,2
"Mexican Style Chorizo, 16 oz",SF,2
"Cacao & Quinoa Crispies Bites, 1.13oz",SF,2
"Meyer Lemon Honey Living Vinegar, 12.7 oz",EB,2
Cabernet Sauvignon 2019 CA (21+),EB,2
"Butter Beans, 15 oz",SF,2
