Order ID,Market,Date,Status,Customer,City,Zipcode,Revenue,Order Value,Order Count,Balance
EB-2414,EB,2022-02-13 0:00:00,fulfilled,Customer 1165,"Oakland, CA, USA",94609,60,60,1,-5
LA-1980,LA,2022-02-13 0:00:00,fulfilled,Customer 1166,"Los Angeles, CA, USA",90027,56,56,1,0
EB-2413,EB,2022-02-13 0:00:00,fulfilled,Customer 159,"Oakland, CA, USA",94606,51,51,1,0
EB-2412,EB,2022-02-13 0:00:00,fulfilled,Customer 70,"RICHMOND, CA, USA",94804,173,173,1,0
SF-2290,SF,2022-02-13 0:00:00,fulfilled,Customer 218,"San Francisco, CA, USA",94131,163,163,1,-8
EB-2411,EB,2022-02-13 0:00:00,fulfilled,Customer 1749,"Oakland, CA, USA",94609,50,50,1,0
LA-1979,LA,2022-02-13 0:00:00,fulfilled,Customer 1170,"Los Angeles, CA, USA",90025,25,25,1,0
SF-2289,SF,2022-02-13 0:00:00,fulfilled,Customer 539,"San Francisco, CA, USA",94117,132,132,1,0
EB-2410,EB,2022-02-13 0:00:00,fulfilled,Customer 51,"Oakland, CA, USA",94608,50,50,1,0
EB-2409,EB,2022-02-13 0:00:00,fulfilled,Customer 244,"Alamda, CA, USA",94501,199,199,1,0
LA-1978,LA,2022-02-13 0:00:00,fulfilled,Customer 1174,"Los Angeles, CA, USA",90007,46,46,1,0
SF-2288,SF,2022-02-13 0:00:00,fulfilled,Customer 437,"San Francisco, CA, USA",94118,52,52,1,-7
EB-2408,EB,2022-02-13 0:00:00,fulfilled,Customer 249,"Berkeley, CA, USA",94710,132,132,1,-9
SF-2287,SF,2022-02-13 0:00:00,fulfilled,Customer 127,"San Francisco, CA, USA",94117,36,36,1,0
EB-2407,EB,2022-02-13 0:00:00,fulfilled,Customer 1178,"Berkeley, CA, USA",94702,119,119,1,0
EB-2406,EB,2022-02-13 0:00:00,fulfilled,Customer 1179,"El Cerrito, CA, USA",94530,68,68,1,0
SF-2286,SF,2022-02-13 0:00:00,fulfilled,Customer 603,"San Francisco, CA, USA",94110,238,238,1,-7
EB-2405,EB,2022-02-13 0:00:00,fulfilled,Customer 276,"Oakland, CA, USA",94602,90,90,1,-16
EB-2404,EB,2022-02-13 0:00:00,fulfilled,Customer 599,"Richmond, CA, USA",94804,51,51,1,0
LA-1977,LA,2022-02-13 0:00:00,fulfilled,Customer 311,"Los Angeles, CA, USA",90026,197,197,1,0
EB-2403,EB,2022-02-13 0:00:00,fulfilled,Customer 563,"Oakland, CA, USA",94606,24,24,1,0
EB-2402,EB,2022-02-13 0:00:00,fulfilled,Customer 130,"Alameda, CA, USA",94501,111,111,1,0
LA-1976,LA,2022-02-13 0:00:00,fulfilled,Customer 191,"Studio City , CA, USA",91604,194,194,1,0
EB-2401,EB,2022-02-13 0:00:00,fulfilled,Customer 532,"Berkeley, CA, USA",94703,111,111,1,-21
EB-2400,EB,2022-02-13 0:00:00,fulfilled,Customer 262,"EL CERRITO, CA, USA",94530,80,80,1,0
EB-2399,EB,2022-02-13 0:00:00,fulfilled,Customer 283,"Emeryville, CA, USA",94608,60,60,1,-15
SF-2285,SF,2022-02-13 0:00:00,fulfilled,Customer 1190,"San Francisco, CA, USA",94118,56,56,1,0
EB-2398,EB,2022-02-13 0:00:00,fulfilled,Customer 1468,"Oakland, CA, USA",94618,125,125,1,-8
EB-2397,EB,2022-02-13 0:00:00,fulfilled,Customer 514,"Oakland, CA, USA",94607,146,146,1,0
SF-2284,SF,2022-02-13 0:00:00,fulfilled,Customer 1192,"San Francisco, CA, USA",94131,95,95,1,0
SF-2283,SF,2022-02-13 0:00:00,fulfilled,Customer 164,"San Francisco, CA, USA",94114,77,77,1,0
EB-2396,EB,2022-02-13 0:00:00,fulfilled,Customer 184,"Alameda, CA, USA",94501,102,102,1,0
LA-1975,LA,2022-02-13 0:00:00,fulfilled,Customer 251,"Los Angeles, CA, USA",90048,68,68,1,0
EB-2395,EB,2022-02-13 0:00:00,fulfilled,Customer 237,"Alameda, CA, USA",94501,98,98,1,0
EB-2394,EB,2022-02-13 0:00:00,fulfilled,Customer 360,"Oakland, CA, USA",94605,89,89,1,0
SF-2282,SF,2022-02-13 0:00:00,fulfilled,Customer 232,"San Francisco, CA, USA",94115,45,45,1,0
EB-2393,EB,2022-02-13 0:00:00,started,Customer 1198,"Berkeley, CA, USA",94708,120,120,1,-2
SF-2281,SF,2022-02-13 0:00:00,fulfilled,Customer 735,"San Francisco, CA, USA",94122,116,116,1,0
LA-1974,LA,2022-02-13 0:00:00,fulfilled,Customer 819,"HAWTHORNE, CA, USA",90250,67,67,1,0
SF-2280,SF,2022-02-13 0:00:00,fulfilled,Customer 189,"San francisco, CA, USA",94131,187,187,1,-44
EB-2392,EB,2022-02-13 0:00:00,fulfilled,Customer 252,"Emeryville, CA, USA",94608,52,52,1,0
EB-2391,EB,2022-02-12 0:00:00,fulfilled,Customer 101,"Berkeley, CA, USA",94709,46,46,1,-8
SF-2279,SF,2022-02-13 0:00:00,fulfilled,Customer 110,"San Francisco, CA, USA",94133,80,80,1,0
LA-1973,LA,2022-02-13 0:00:00,fulfilled,Customer 66,"Los Angeles, CA, USA",90046,40,40,1,0
EB-2390,EB,2022-02-13 0:00:00,fulfilled,Customer 1205,"Berkeley, CA, USA",94705,39,39,1,0
LA-1972,LA,2022-02-12 0:00:00,fulfilled,Customer 739,"Los Angeles, CA, USA",90026,119,119,1,0
SF-2278,SF,2022-02-13 0:00:00,fulfilled,Customer 185,"San Francisco, CA, USA",94121,53,53,1,0
EB-2389,EB,2022-02-13 0:00:00,fulfilled,Customer 327,"Oakland, CA, USA",94605,69,69,1,0
EB-2388,EB,2022-02-12 0:00:00,fulfilled,Customer 376,"Richmond, CA, USA",94801,180,180,1,0
SF-2277,SF,2022-02-12 0:00:00,fulfilled,Customer 1210,"San Francisco, CA, USA",94109,154,154,1,0
LA-1971,LA,2022-02-13 0:00:00,fulfilled,Customer 253,"Los Angeles, CA, USA",90015,60,60,1,0
SF-2276,SF,2022-02-13 0:00:00,fulfilled,Customer 1212,"San Francisco, CA, USA",94117,10,10,1,0
EB-2387,EB,2022-02-13 0:00:00,fulfilled,Customer 269,"El Cerrito, CA, USA",94530,147,147,1,0
SF-2275,SF,2022-02-13 0:00:00,fulfilled,Customer 807,"San Francisco, CA, USA",94124,70,70,1,-13
LA-1970,LA,2022-02-12 0:00:00,started,Customer 1215,"Los Angeles, CA, USA",90293,152,152,1,0
SF-2274,SF,2022-02-13 0:00:00,fulfilled,Customer 861,"San Francisco, CA, USA",94122,28,28,1,0
EB-2386,EB,2022-02-12 0:00:00,fulfilled,Customer 19,"Oakland, CA, USA",94608,86,86,1,-5
EB-2385,EB,2022-02-13 0:00:00,fulfilled,Customer 783,"Delivering from Zero East Bay, CA, USA",94710,64,64,1,0
EB-2384,EB,2022-02-13 0:00:00,unfulfilled,Customer 726,"Orinda, CA, USA",94563,101,101,1,0
LA-1969,LA,2022-02-13 0:00:00,fulfilled,Customer 1220,"Los Angeles, CA, USA",90066,32,32,1,0
LA-1968,LA,2022-02-13 0:00:00,fulfilled,Customer 216,"Lawndale, CA, USA",90260,75,75,1,0
EB-2383,EB,2022-02-13 0:00:00,fulfilled,Customer 832,"Oakland, CA, USA",94607,35,35,1,0
SF-2273,SF,2022-02-13 0:00:00,fulfilled,Customer 1223,"San Francisco, CA, USA",94115,96,96,1,0
SF-2272,SF,2022-02-12 0:00:00,started,Customer 702,"San Francisco, CA, USA",94114,64,64,1,-4
EB-2382,EB,2022-02-13 0:00:00,fulfilled,Customer 322,"Oakland, CA, USA",94608,40,40,1,0
EB-2381,EB,2022-02-12 0:00:00,fulfilled,Customer 472,"Richmond, CA, USA",94801,133,133,1,0
LA-1967,LA,2022-02-13 0:00:00,fulfilled,Customer 664,"Culver City, CA, USA",90230,121,121,1,0
LA-1966,LA,2022-02-13 0:00:00,fulfilled,Customer 459,"West Hollywood, CA, USA",90069,26,26,1,0
LA-1965,LA,2022-02-13 0:00:00,fulfilled,Customer 1228,"Redondo Beach, CA, USA",90278,112,112,1,0
SF-2271,SF,2022-02-13 0:00:00,fulfilled,Customer 198,"San Francisco, CA, USA",94109,82,82,1,0
EB-2380,EB,2022-02-12 0:00:00,fulfilled,Customer 14,"Alameda, CA, USA",94501,23,23,1,0
LA-1964,LA,2022-02-13 0:00:00,fulfilled,Customer 212,"Los Angeles, CA, USA",90045,128,128,1,0
SF-2270,SF,2022-02-12 0:00:00,fulfilled,Customer 1231,"San Francisco, CA, USA",94109,9,9,1,-2
EB-2379,EB,2022-02-13 0:00:00,fulfilled,Customer 407,"Berkeley, CA, USA",94705,26,26,1,0
SF-2269,SF,2022-02-12 0:00:00,fulfilled,Customer 1233,"San Francisco, CA, USA",94103,250,250,1,-1
LA-1963,LA,2022-02-13 0:00:00,fulfilled,Customer 275,"Los Angeles, CA, USA",90066,104,104,1,0
EB-2378,EB,2022-02-12 0:00:00,fulfilled,Customer 148,"Berkeley, CA, USA",94709,104,104,1,-3
EB-2377,EB,2022-02-12 0:00:00,fulfilled,Customer 558,"Berkeley, CA, USA",94705,77,77,1,0
SF-2268,SF,2022-02-12 0:00:00,fulfilled,Customer 296,"San Francisco, CA, USA",94107,214,214,1,-5
EB-2376,EB,2022-02-12 0:00:00,fulfilled,Customer 53,"San Lorenzo, CA, USA",94580,31,31,1,0
SF-2267,SF,2022-02-12 0:00:00,fulfilled,Customer 661,"San Francisco, CA, USA",94110,117,117,1,-62
LA-1962,LA,2022-02-12 0:00:00,fulfilled,Customer 743,"Santa Monica, CA, USA",90405,33,33,1,0
LA-1961,LA,2022-02-12 0:00:00,fulfilled,Customer 241,"LOS ANGELES, CA, USA",90035,62,62,1,0
SF-2266,SF,2022-02-12 0:00:00,fulfilled,Customer 696,"San Francisco, CA, USA",94102,55,55,1,-2
EB-2375,EB,2022-02-12 0:00:00,fulfilled,Customer 343,"Berkeley, CA, USA",94702,125,125,1,0
EB-2374,EB,2022-02-12 0:00:00,fulfilled,Customer 506,"Oakland, CA, USA",94608,107,107,1,0
LA-1960,LA,2022-02-12 0:00:00,fulfilled,Customer 625,"Los Angeles, CA, USA",90026,51,51,1,0
SF-2265,SF,2022-02-12 0:00:00,fulfilled,Customer 393,"San Francisco, CA, USA",94121,75,75,1,0
EB-2373,EB,2022-02-12 0:00:00,fulfilled,Customer 7,"Oakland, CA, USA",94612,53,53,1,-1
SF-2264,SF,2022-02-12 0:00:00,fulfilled,Customer 1247,"SAN FRANCISCO, CA, USA",94107,79,79,1,0
EB-2372,EB,2022-02-12 0:00:00,fulfilled,Customer 1248,"Berkeley, CA, USA",94707,85,85,1,0
SF-2263,SF,2022-02-12 0:00:00,fulfilled,Customer 31,"San Francisco, CA, USA",94121,26,26,1,0
EB-2371,EB,2022-02-12 0:00:00,fulfilled,Customer 36,"Berkeley, CA, USA",94707,72,72,1,0
EB-2370,EB,2022-02-12 0:00:00,fulfilled,Customer 1251,"Pinole, CA, USA",94564,66,66,1,0
SF-2262,SF,2022-02-12 0:00:00,fulfilled,Customer 71,"San Francisco, CA, USA",94117,141,141,1,-6
LA-1959,LA,2022-02-12 0:00:00,fulfilled,Customer 158,"Los Angeles, CA, USA",90027,37,37,1,0
SF-2261,SF,2022-02-12 0:00:00,fulfilled,Customer 394,"San Francisco, CA, USA",94121,113,113,1,-16
EB-2369,EB,2022-02-12 0:00:00,fulfilled,Customer 1255,"Albany, CA, USA",94706,27,27,1,0
SF-2260,SF,2022-02-12 0:00:00,fulfilled,Customer 1256,"San Francisco, CA, USA",94124,137,137,1,-23
EB-2368,EB,2022-02-12 0:00:00,fulfilled,Customer 1257,"Alameda, CA, USA",94501,50,50,1,0
EB-2367,EB,2022-02-12 0:00:00,fulfilled,Customer 278,"Richmond, CA, USA",94805,108,108,1,0
SF-2259,SF,2022-02-12 0:00:00,fulfilled,Customer 758,"San Francisco, CA, USA",94115,59,59,1,0
LA-1958,LA,2022-02-12 0:00:00,fulfilled,Customer 1260,"Los Angeles, CA, USA",90024,137,137,1,0
LA-1957,LA,2022-02-12 0:00:00,fulfilled,Customer 1261,"Beverly Hills, CA, USA",90211,30,30,1,0
EB-2366,EB,2022-02-12 0:00:00,fulfilled,Customer 204,"Oakland, CA, USA",94607,136,136,1,0
EB-2365,EB,2022-02-12 0:00:00,fulfilled,Customer 91,"Oakland, CA, USA",94619,154,154,1,0
SF-2258,SF,2022-02-12 0:00:00,fulfilled,Customer 1263,"san francisco, CA, USA",94114,46,46,1,0
SF-2257,SF,2022-02-12 0:00:00,fulfilled,Customer 256,"San Francisco, CA, USA",94117,67,67,1,0
EB-2364,EB,2022-02-12 0:00:00,fulfilled,Customer 80,"Piedmont, CA, USA",94611,39,39,1,0
LA-1956,LA,2022-02-12 0:00:00,fulfilled,Customer 280,"Los Angeles, CA, USA",90029,112,112,1,0
EB-2363,EB,2022-02-12 0:00:00,fulfilled,Customer 1267,"Oakland, CA, USA",94610,226,226,1,0
EB-2362,EB,2022-02-12 0:00:00,fulfilled,Customer 231,"Oakland, CA, USA",94610,51,51,1,0
EB-2361,EB,2022-02-12 0:00:00,fulfilled,Customer 344,"Piedmont, CA, USA",94610,132,132,1,0
EB-2360,EB,2022-02-12 0:00:00,fulfilled,Customer 1270,"Piedmont, CA, USA",94610,77,77,1,0
SF-2256,SF,2022-02-12 0:00:00,fulfilled,Customer 49,"San Francisco, CA, USA",94110,41,41,1,0
LA-1955,LA,2022-02-12 0:00:00,fulfilled,Customer 316,"Los Angeles, CA, USA",90230,45,45,1,0
EB-2359,EB,2022-02-12 0:00:00,fulfilled,Customer 1998,"Oakland, CA, USA",94606,166,166,1,0
EB-2358,EB,2022-02-12 0:00:00,fulfilled,Customer 675,"Albany, CA, USA",94706,35,35,1,0
EB-2357,EB,2022-02-12 0:00:00,fulfilled,Customer 378,"Berkeley, CA, USA",94708,34,34,1,0
SF-2254,SF,2022-02-12 0:00:00,fulfilled,Customer 649,"San Francisco, CA, USA",94121,178,178,1,0
EB-2356,EB,2022-02-12 0:00:00,fulfilled,Customer 270,"Oakland, CA, USA",94608,170,170,1,-4
LA-1954,LA,2022-02-12 0:00:00,fulfilled,Customer 67,"Los Angeles, CA, USA",90025,43,43,1,0
SF-2253,SF,2022-02-12 0:00:00,fulfilled,Customer 306,"San Francisco, CA, USA",94131,127,127,1,-5
SF-2252,SF,2022-02-12 0:00:00,fulfilled,Customer 1958,"San Francisco, CA, USA",94115,65,65,1,0
EB-2355,EB,2022-02-12 0:00:00,fulfilled,Customer 585,"Alameda, CA, USA",94501,103,103,1,0
LA-1953,LA,2022-02-12 0:00:00,fulfilled,Customer 1280,"Los Angeles, CA, USA",90077,0,0,1,0
SF-2251,SF,2022-02-12 0:00:00,fulfilled,Customer 1281,"San Francisco, CA, USA",94114,146,146,1,0
EB-2354,EB,2022-02-12 0:00:00,fulfilled,Customer 412,"El Cerrito, CA, USA",94530,60,60,1,0
LA-1952,LA,2022-02-12 0:00:00,fulfilled,Customer 369,"Pacific Palisades, CA, USA",90272,118,118,1,0
EB-2353,EB,2022-02-12 0:00:00,fulfilled,Customer 134,"Alameda, CA, USA",94501,86,86,1,-10
SF-2250,SF,2022-02-12 0:00:00,fulfilled,Customer 447,"SAN FRANCISCO, CA, USA",94131,19,19,1,0
LA-1951,LA,2022-02-12 0:00:00,fulfilled,Customer 401,"Los Angeles, CA, USA",90014,242,242,1,0
SF-2249,SF,2022-02-12 0:00:00,fulfilled,Customer 1285,"San Francisco, CA, USA",94103,24,24,1,0
EB-2352,EB,2022-02-12 0:00:00,fulfilled,Customer 374,"Berkeley, CA, USA",94702,81,81,1,0
EB-2351,EB,2022-02-12 0:00:00,fulfilled,Customer 1286,"Hercules, CA, USA",94547,24,24,1,0
LA-1950,LA,2022-02-12 0:00:00,fulfilled,Customer 371,"Los angeles, CA, USA",90034,87,87,1,6
EB-2350,EB,2022-02-12 0:00:00,fulfilled,Customer 1287,"Alameda, CA, USA",94501,118,118,1,0
EB-2349,EB,2022-02-12 0:00:00,fulfilled,Customer 341,"Albany, CA, USA",94706,53,53,1,0
EB-2348,EB,2022-02-12 0:00:00,fulfilled,Customer 215,"Berkeley, CA, USA",94703,153,153,1,0
EB-2347,EB,2022-02-12 0:00:00,fulfilled,Customer 414,"Kensington, CA, USA",94708,40,40,1,0
EB-2346,EB,2022-02-11 0:00:00,fulfilled,Customer 797,"Oakland, CA, USA",94609,161,161,1,-18
EB-2345,EB,2022-02-12 0:00:00,fulfilled,Customer 238,"Berkeley, CA, USA",94705,56,56,1,0
LA-1949,LA,2022-02-12 0:00:00,fulfilled,Customer 488,"Los Angeles, CA, USA",90007,47,47,1,0
EB-2344,EB,2022-02-12 0:00:00,fulfilled,Customer 292,"Oakland, CA, USA",94621,32,32,1,0
SF-2248,SF,2022-02-11 0:00:00,fulfilled,Customer 69,"San Francisco, CA, USA",94114,63,63,1,0
EB-2343,EB,2022-02-11 0:00:00,fulfilled,Customer 55,"Albany, CA, USA",94706,102,102,1,-8
EB-2342,EB,2022-02-11 0:00:00,fulfilled,Customer 267,"Castro Valley, CA, USA",94546,112,112,1,-16
LA-1948,LA,2022-02-12 0:00:00,fulfilled,Customer 1120,"Los Angeles, CA, USA",90035,32,32,1,0
SF-2247,SF,2022-02-12 0:00:00,fulfilled,Customer 393,"San Francisco, CA, USA",94121,89,89,1,0
EB-2341,EB,2022-02-11 0:00:00,fulfilled,Customer 382,"El Cerrito, CA, USA",94530,118,118,1,-9
EB-2340,EB,2022-02-11 0:00:00,fulfilled,Customer 46,"Oakland, CA, USA",94609,188,188,1,-9
EB-2339,EB,2022-02-11 0:00:00,fulfilled,Customer 510,"Berkeley, CA, USA",94707,150,150,1,-28
LA-1947,LA,2022-02-11 0:00:00,fulfilled,Customer 1299,"Los Angeles, CA, USA",90024,65,65,1,0
LA-1946,LA,2022-02-11 0:00:00,fulfilled,Customer 277,"Los Angeles, CA, USA",90016,31,31,1,0
SF-2246,SF,2022-02-11 0:00:00,fulfilled,Customer 690,"San Francisco, CA, USA",94118,71,71,1,-12
LA-1945,LA,2022-02-11 0:00:00,fulfilled,Customer 454,"Beverly Hills, CA, USA",90210,99,99,1,0
EB-2338,EB,2022-02-11 0:00:00,fulfilled,Customer 15,"Berkeley, CA, USA",94702,39,39,1,0
LA-1944,LA,2022-02-11 0:00:00,started,Customer 173,"Los Angeles, CA, USA",90038,57,57,1,-5
EB-2337,EB,2022-02-11 0:00:00,fulfilled,Customer 7,"Oakland, CA, USA",94612,85,85,1,0
SF-2245,SF,2022-02-11 0:00:00,fulfilled,Customer 246,"San Francisco, CA, USA",94117,88,88,1,0
SF-2244,SF,2022-02-11 0:00:00,fulfilled,Customer 1306,"San Francisco, CA, USA",94110,80,80,1,0
EB-2336,EB,2022-02-11 0:00:00,fulfilled,Customer 171,"El Sobrante, CA, USA",94803,155,155,1,0
EB-2335,EB,2022-02-11 0:00:00,fulfilled,Customer 118,"Berkeley, CA, USA",94703,176,176,1,-9
LA-1943,LA,2022-02-11 0:00:00,fulfilled,Customer 672,"Los Angeles, CA, USA",90019,80,80,1,0
EB-2334,EB,2022-02-11 0:00:00,fulfilled,Customer 60,"Oakland, CA, USA",94611,132,132,1,-5
LA-1942,LA,2022-02-11 0:00:00,fulfilled,Customer 48,"Los Angeles, CA, USA",90035,108,108,1,0
EB-2333,EB,2022-02-11 0:00:00,fulfilled,Customer 80,"Piedmont, CA, USA",94611,51,51,1,0
EB-2332,EB,2022-02-11 0:00:00,fulfilled,Customer 1312,"Oakland, CA, USA",94608,48,48,1,0
LA-1941,LA,2022-02-11 0:00:00,fulfilled,Customer 737,"Culver City, CA, USA",90232,64,64,1,0
SF-2243,SF,2022-02-11 0:00:00,fulfilled,Customer 1313,"San Francisco, CA, USA",94131,70,70,1,0
LA-1940,LA,2022-02-11 0:00:00,fulfilled,Customer 1314,"Los Angeles, CA, USA",90028,39,39,1,0
LA-1939,LA,2022-02-11 0:00:00,started,Customer 254,"Los Angeles, CA, USA",90048,74,74,1,0
SF-2242,SF,2022-02-11 0:00:00,fulfilled,Customer 129,"SAN FRANCISCO, CA, USA",94131,97,97,1,0
EB-2331,EB,2022-02-11 0:00:00,fulfilled,Customer 1317,"Berkeley, CA, USA",94703,60,60,1,0
LA-1938,LA,2022-02-11 0:00:00,fulfilled,Customer 424,"LOS ANGELES, CA, USA",90015,88,88,1,0
EB-2330,EB,2022-02-11 0:00:00,fulfilled,Customer 1319,"Albany, CA, USA",94706,23,23,1,0
LA-1937,LA,2022-02-11 0:00:00,fulfilled,Customer 1320,"LOS ANGELES, CA, USA",90034,190,190,1,0
EB-2329,EB,2022-02-11 0:00:00,fulfilled,Customer 1321,"Oakland, CA, USA",94610,43,43,1,0
EB-2328,EB,2022-02-11 0:00:00,fulfilled,Customer 99,"El Cerrito, CA, USA",94530,105,105,1,0
LA-1936,LA,2022-02-11 0:00:00,fulfilled,Customer 40,"Pacific Palisades, CA, USA",90272,91,91,1,0
SF-2241,SF,2022-02-11 0:00:00,fulfilled,Customer 1015,"San Francisco, CA, USA",94122,153,153,1,0
EB-2327,EB,2022-02-11 0:00:00,fulfilled,Customer 864,"San Leandro, CA, USA",94578,80,80,1,0
LA-1935,LA,2022-02-11 0:00:00,fulfilled,Customer 426,"Los Angeles, CA, USA",90008,59,59,1,0
SF-2240,SF,2022-02-11 0:00:00,fulfilled,Customer 1327,"San Francisco, CA, USA",94131,17,17,1,0
EB-2326,EB,2022-02-11 0:00:00,fulfilled,Customer 273,"Oakland, CA, USA",94610,90,90,1,0
LA-1934,LA,2022-02-11 0:00:00,fulfilled,Customer 1329,"Los Angeles, CA, USA",90045,38,38,1,0
SF-2239,SF,2022-02-11 0:00:00,fulfilled,Customer 161,"San Francisco, CA, USA",94121,97,97,1,0
LA-1933,LA,2022-02-11 0:00:00,fulfilled,Customer 576,"Los Angeles, CA, USA",90066,71,71,1,0
EB-2325,EB,2022-02-11 0:00:00,fulfilled,Customer 149,"Berkeley, CA, USA",94702,82,82,1,-22
SF-2238,SF,2022-02-11 0:00:00,fulfilled,Customer 1333,"San Francisco, CA, USA",94110,30,30,1,-2
EB-2324,EB,2022-02-11 0:00:00,fulfilled,Customer 1334,"Albany, CA, USA",94706,79,79,1,0
LA-1932,LA,2022-02-11 0:00:00,fulfilled,Customer 1335,"Los Angeles, CA, USA",90015,27,27,1,0
LA-1931,LA,2022-02-11 0:00:00,fulfilled,Customer 150,"Los Angeles, CA, USA",90018,64,64,1,0
SF-2237,SF,2022-02-11 0:00:00,fulfilled,Customer 1337,"San Francisco, CA, USA",94115,70,70,1,0
EB-2323,EB,2022-02-11 0:00:00,fulfilled,Customer 602,"Berkeley, CA, USA",94705,43,43,1,0
SF-2236,SF,2022-02-11 0:00:00,fulfilled,Customer 910,"San Francisco, CA, USA",94121,23,23,1,0
SF-2235,SF,2022-02-11 0:00:00,fulfilled,Customer 157,"San Francisco, CA, USA",94122,65,65,1,-12
SF-2234,SF,2022-02-11 0:00:00,fulfilled,Customer 1340,"San Francisco, CA, USA",94110,32,32,1,0
LA-1930,LA,2022-02-11 0:00:00,fulfilled,Customer 645,"Los Angeles, CA, USA",90026,66,66,1,0
EB-2322,EB,2022-02-11 0:00:00,fulfilled,Customer 1341,"Oakland, CA, USA",94607,44,44,1,-2
LA-1929,LA,2022-02-11 0:00:00,fulfilled,Customer 336,"Los Angeles, CA, USA",90043,74,74,1,0
SF-2233,SF,2022-02-11 0:00:00,fulfilled,Customer 554,"San Francisco, CA, USA",94103,49,49,1,-22
LA-1928,LA,2022-02-11 0:00:00,started,Customer 652,"Los Angeles, CA, USA",90004,149,149,1,0
EB-2321,EB,2022-02-11 0:00:00,fulfilled,Customer 1345,"Oakland, CA, USA",94618,49,49,1,0
EB-2320,EB,2022-02-11 0:00:00,fulfilled,Customer 436,"Albany, CA, USA",94706,96,96,1,0
LA-1927,LA,2022-02-11 0:00:00,fulfilled,Customer 1347,"Delivering from Zero LA, CA, USA",90034,33,33,1,0
EB-2319,EB,2022-02-11 0:00:00,fulfilled,Customer 230,"El Cerrito, CA, USA",94530,96,96,1,0
EB-2318,EB,2022-02-11 0:00:00,fulfilled,Customer 381,"Oakland, CA, USA",94608,26,26,1,0
LA-1926,LA,2022-02-11 0:00:00,fulfilled,Customer 274,"Marina del Rey, CA, USA",90292,168,168,1,0
LA-1925,LA,2022-02-11 0:00:00,fulfilled,Customer 659,"playa del rey, CA, USA",90293,57,57,1,0
SF-2232,SF,2022-02-11 0:00:00,fulfilled,Customer 1212,"San Francisco, CA, USA",94117,31,31,1,0
EB-2317,EB,2022-02-11 0:00:00,fulfilled,Customer 754,"Kensington, CA, USA",94707,112,112,1,0
LA-1924,LA,2022-02-11 0:00:00,fulfilled,Customer 10,"West Hollywood, CA, USA",90069,95,95,1,0
LA-1923,LA,2022-02-11 0:00:00,started,Customer 1355,"Los Angeles, CA, USA",90004,234,234,1,-18
SF-2231,SF,2022-02-11 0:00:00,fulfilled,Customer 113,"San Francisco, CA, USA",94110,40,40,1,0
EB-2316,EB,2022-02-11 0:00:00,fulfilled,Customer 292,"Oakland, CA, USA",94621,67,67,1,0
SF-2230,SF,2022-02-11 0:00:00,fulfilled,Customer 1358,"San Francisco, CA, USA",94117,89,89,1,0
SF-2229,SF,2022-02-11 0:00:00,fulfilled,Customer 260,"San Francisco, CA, USA",94117,176,176,1,0
LA-1922,LA,2022-02-11 0:00:00,fulfilled,Customer 1360,"Santa Monica, CA, USA",90405,93,93,1,0
LA-1921,LA,2022-02-11 0:00:00,fulfilled,Customer 710,"Los Angeles, CA, USA",90014,87,87,1,0
EB-2315,EB,2022-02-10 0:00:00,fulfilled,Customer 56,"Albany, CA, USA",94706,85,85,1,0
EB-2314,EB,2022-02-11 0:00:00,fulfilled,Customer 360,"Oakland, CA, USA",94605,112,112,1,0
EB-2313,EB,2022-02-11 0:00:00,fulfilled,Customer 614,"Piedmont, CA, USA",94611,55,55,1,0
EB-2312,EB,2022-02-10 0:00:00,started,Customer 221,"Emeryville, CA, USA",94608,187,187,1,-23
SF-2228,SF,2022-02-11 0:00:00,fulfilled,Customer 674,"San Francisco, CA, USA",94122,127,127,1,0
EB-2311,EB,2022-02-10 0:00:00,fulfilled,Customer 53,"San Lorenzo, CA, USA",94580,45,45,1,-3
EB-2310,EB,2022-02-10 0:00:00,started,Customer 223,"Berkeley, CA, USA",94707,158,158,1,-7
EB-2309,EB,2022-02-11 0:00:00,fulfilled,Customer 356,"Alameda, CA, USA",94501,54,54,1,0
LA-1920,LA,2022-02-11 0:00:00,started,Customer 222,"Santa Monica, CA, USA",90403,151,151,1,0
SF-2227,SF,2022-02-10 0:00:00,unfulfilled,Customer 1045,"San Francisco, CA, USA",94129,54,54,1,-54
EB-2308,EB,2022-02-11 0:00:00,fulfilled,Customer 1019,"Oakland, CA, USA",94610,51,51,1,0
EB-2307,EB,2022-02-11 0:00:00,fulfilled,Customer 776,"Oakland, CA, USA",94612,72,72,1,0
LA-1919,LA,2022-02-11 0:00:00,fulfilled,Customer 116,"Los Angeles, CA, USA",90026,78,78,1,0
SF-2226,SF,2022-02-11 0:00:00,fulfilled,Customer 725,"San Francisco , CA, USA",94105,62,62,1,0
LA-1918,LA,2022-02-10 0:00:00,fulfilled,Customer 1376,"Los Angeles, CA, USA",90066,74,74,1,0
EB-2306,EB,2022-02-11 0:00:00,fulfilled,Customer 34,"Richmond, CA, USA",94804,46,46,1,0
EB-2305,EB,2022-02-11 0:00:00,fulfilled,Customer 1378,"Oakland, CA, USA",94610,83,83,1,0
EB-2304,EB,2022-02-11 0:00:00,fulfilled,Customer 261,"Oakland, CA, USA",94608,40,40,1,0
